time, px, py, pz, qx, qy, qz, qw
4.94015, -0.42554, 0.432799, 1.71332, 0.00103493, -0.00518348, -0.772579, 0.634897
4.96031, -0.433621, 0.439911, 1.71389, -0.00325919, -0.00725253, -0.771026, 0.636754
4.98016, -0.441893, 0.448338, 1.71338, -0.00284124, -0.00882278, -0.773335, 0.633929
5.00022, -0.449767, 0.456848, 1.71283, -0.0031773, -0.0066138, -0.773208, 0.634111
5.0198, -0.455939, 0.465736, 1.71168, 0.00420608, -0.00814591, -0.77185, 0.635738
5.04009, -0.465666, 0.472976, 1.71247, -0.00388669, -0.00805955, -0.773315, 0.633959
5.06004, -0.473454, 0.481518, 1.71176, -0.00315119, -0.00705297, -0.773108, 0.634227
5.0805, -0.480636, 0.490808, 1.71044, 0.002412, -0.00527266, -0.772716, 0.634725
5.1004, -0.488405, 0.498767, 1.71054, 0.00258471, -0.00679391, -0.772721, 0.634704
5.12043, -0.497175, 0.506571, 1.71085, -0.00231158, -0.00658437, -0.772973, 0.634401
5.14015, -0.504941, 0.515025, 1.7103, -0.0012252, -0.0081168, -0.772925, 0.634444
5.16009, -0.512668, 0.523457, 1.7102, -0.000512568, -0.00786889, -0.77285, 0.63454
5.18018, -0.518953, 0.532609, 1.70928, 0.00609627, -0.00773369, -0.769767, 0.638249
5.20032, -0.529025, 0.540049, 1.7103, -0.0033932, -0.00966897, -0.773098, 0.634203
5.22043, -0.535517, 0.549778, 1.70897, 0.00473331, -0.00886065, -0.771912, 0.63565
5.23996, -0.544193, 0.557895, 1.70937, 0.0015891, -0.00851404, -0.772665, 0.634755
5.26009, -0.552842, 0.565794, 1.70989, -0.00253761, -0.00929401, -0.772936, 0.634411
5.28017, -0.560103, 0.574691, 1.70919, 0.00106311, -0.0113084, -0.771981, 0.635544
5.30019, -0.568468, 0.584007, 1.7085, 0.00269103, -0.00813024, -0.772563, 0.634881
5.32033, -0.575524, 0.5928, 1.70835, 0.00606552, -0.00850619, -0.771225, 0.636478
5.34013, -0.5853, 0.600414, 1.70925, -0.00112406, -0.00988855, -0.772336, 0.635137
5.35993, -0.593468, 0.609142, 1.70902, -0.00147986, -0.0102995, -0.772139, 0.635368
5.38019, -0.60159, 0.618034, 1.70905, -0.000724369, -0.00971738, -0.772091, 0.635437
5.40039, -0.609456, 0.626698, 1.70918, 0.000835829, -0.0116693, -0.771885, 0.635654
5.42045, -0.617067, 0.635984, 1.70868, 0.00265726, -0.0112745, -0.77057, 0.63725
5.43967, -0.624818, 0.645542, 1.70787, 0.00767274, -0.0123936, -0.770675, 0.637062
5.46003, -0.634183, 0.654168, 1.70848, 0.00327476, -0.00869716, -0.771266, 0.636445
5.48025, -0.642982, 0.662199, 1.7091, 0.000171596, -0.0120179, -0.7715, 0.636115
